,ID,Year_Of_Birth,Income,Registration_Time,Recency,Liquor,Vegetables,Pork,Seafood,Candy,Jewellery,Num_Deals_Purchases,Num_Web_Purchases,Num_Catalog_Purchases,Num_Store_Purchases,Num_Web_Visits_Month,Promo_30,Promo_40,Promo_50,Promo_10,Promo_20,Complain,Gender,Total_Purchase,Payment_Method,Phone,Total_Expense,Age,Marital_Status,Children,Family_Size,Is_Parent,Academic_Level,Customer_For,Promo_Response
1260,3440,1987,81975.0,2022-01-05,2,984.0,78.0,184.0,180.0,138.0,27.0,1,6,3,4,7,0,0,0,0,0,0,Male,14,Cash,(+84) 850550910.0,1591.0,37,Single,1,2,1,Post_Graduate,46656000000000000,0
1261,9441,1995,38452.0,2023-03-30,62,57.0,2.0,14.0,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,Female,9,Unknown,(+84) 966679513.0,75.0,29,Relationship,2,4,1,Post_Graduate,7862400000000000,0
1262,7956,1991,56223.0,2022-12-20,72,78.0,30.0,31.0,16.0,0.0,4.0,2,2,1,5,4,0,0,0,0,0,0,Male,10,Mobile,(+84) 737872368.0,159.0,33,Relationship,1,3,1,Post_Graduate,16502400000000000,0
1263,2055,1987,38961.0,2022-12-30,60,20.0,9.0,19.0,0.0,1.0,24.0,1,2,1,2,7,0,0,0,0,0,0,Other,6,Unknown,(+84) 643553831.0,73.0,37,Relationship,1,3,1,Post_Graduate,15638400000000000,0
1264,8918,1984,21645.0,2021-09-03,75,15.0,2.0,23.0,4.0,5.0,19.0,3,3,0,3,9,0,0,0,0,0,0,Male,9,Mobile,(+84) 089757277.0,68.0,40,Relationship,1,3,1,Graduate,57369600000000000,0
1265,6104,1995,37633.0,2021-09-20,49,14.0,6.0,20.0,0.0,0.0,1.0,2,1,0,3,9,0,0,0,0,0,0,Male,6,Online,(+84) 983506152.0,41.0,29,Relationship,2,4,1,Post_Graduate,55900800000000000,0
1266,4010,1995,50965.0,2022-02-20,87,545.0,15.0,85.0,8.0,6.0,29.0,3,10,4,5,8,1,1,0,0,0,0,Other,22,Online,(+84) 158073898.0,688.0,29,Relationship,1,3,1,Post_Graduate,42681600000000000,2
1267,3829,1987,7500.0,2022-10-02,19,4.0,3.0,10.0,3.0,2.0,12.0,3,2,0,3,5,0,0,0,0,0,0,Female,8,Mobile,(+84) 575680037.0,34.0,37,Relationship,1,3,1,Post_Graduate,23328000000000000,0
1268,8916,2002,62710.0,2022-05-23,53,442.0,37.0,83.0,7.0,29.0,11.0,4,4,2,12,4,0,0,0,0,0,0,Other,22,Online,(+84) 404602964.0,609.0,22,Relationship,1,3,1,Graduate,34732800000000000,0
1269,5944,1989,46015.0,2023-04-13,25,39.0,2.0,2.0,0.0,0.0,6.0,1,1,0,3,7,1,1,1,0,1,0,Female,5,Unknown,(+84) 348028838.0,49.0,35,Relationship,2,4,1,Post_Graduate,6652800000000000,4
1270,4817,1990,82347.0,2021-11-06,38,557.0,56.0,845.0,202.0,133.0,63.0,1,7,7,10,3,1,0,0,1,0,0,Male,25,Unknown,(+84) 076811034.0,1856.0,34,Relationship,0,2,0,Post_Graduate,51840000000000000,2
1271,9986,1990,56628.0,2023-03-21,30,480.0,7.0,82.0,7.0,17.0,171.0,2,7,6,5,5,1,1,0,0,0,0,Male,20,Mobile,(+84) 893005097.0,764.0,34,Single,1,2,1,Graduate,8640000000000000,2
1272,6903,2002,72643.0,2022-02-27,60,527.0,82.0,553.0,123.0,94.0,53.0,1,3,10,7,2,0,0,0,1,0,0,Other,21,Cash,(+84) 300815779.0,1432.0,22,Single,0,1,0,Graduate,42076800000000000,1
1273,9793,1982,54984.0,2023-05-24,51,174.0,15.0,131.0,32.0,3.0,6.0,4,6,1,6,7,0,0,0,1,0,0,Other,17,Cash,(+84) 634016084.0,361.0,42,Relationship,1,3,1,Graduate,3110400000000000,1
1274,2846,1985,34213.0,2021-09-07,2,51.0,6.0,28.0,6.0,3.0,26.0,3,3,1,2,9,0,0,0,0,0,0,Male,9,Online,(+84) 500603208.0,120.0,39,Single,2,3,1,Graduate,57024000000000000,0
1275,2307,1982,77226.0,2023-02-28,29,632.0,45.0,239.0,128.0,76.0,21.0,2,6,8,12,3,0,0,0,0,0,0,Other,28,Unknown,(+84) 057277415.0,1141.0,42,Relationship,1,3,1,Graduate,10454400000000000,0
1276,4153,1980,55249.0,2023-04-17,81,98.0,3.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,0,0,0,0,Male,8,Mobile,(+84) 511431239.0,133.0,44,Relationship,1,3,1,Post_Graduate,6307200000000000,0
1277,5007,1980,34738.0,2023-05-11,51,4.0,4.0,10.0,3.0,0.0,2.0,1,1,0,3,6,0,0,0,0,0,0,Male,5,Mobile,(+84) 324154951.0,23.0,44,Single,1,2,1,Graduate,4233600000000000,0
1278,4485,1990,60894.0,2022-06-28,61,607.0,9.0,155.0,10.0,0.0,54.0,5,10,3,8,7,0,0,0,0,0,0,Female,26,Unknown,(+84) 523800334.0,835.0,34,Relationship,1,3,1,Graduate,31622400000000000,0
1280,8644,1986,50002.0,2022-06-17,21,444.0,7.0,71.0,21.0,16.0,82.0,2,8,2,7,7,0,0,0,0,0,0,Male,19,Mobile,(+84) 228872580.0,641.0,38,Single,1,2,1,Graduate,32572800000000000,0
1281,1769,1989,71604.0,2022-11-17,3,346.0,55.0,528.0,98.0,75.0,97.0,1,8,3,5,4,1,1,0,0,0,0,Female,17,Mobile,(+84) 898399538.0,1199.0,35,Relationship,0,2,0,Post_Graduate,19353600000000000,2
1282,4856,1982,41145.0,2023-02-08,20,10.0,2.0,3.0,0.0,0.0,1.0,1,0,0,3,3,0,0,0,0,0,0,Female,4,Online,(+84) 919532827.0,16.0,42,Relationship,2,4,1,Post_Graduate,12182400000000000,0
1283,2759,1990,72071.0,2022-02-14,4,532.0,71.0,300.0,150.0,138.0,150.0,3,5,4,8,2,0,0,0,0,0,0,Other,20,Unknown,(+84) 963173638.0,1341.0,34,Single,1,2,1,Graduate,43200000000000000,0
1284,3817,1992,52247.25135379061,2021-09-03,87,20.0,6.0,12.0,2.0,2.0,6.0,1,1,0,3,5,0,0,0,0,0,0,Other,5,Online,(+84) 488585739.0,48.0,32,Relationship,2,4,1,Graduate,57369600000000000,0
1285,6215,1990,79607.0,2022-04-21,37,451.0,135.0,951.0,173.0,0.0,216.0,1,3,6,6,1,0,0,0,0,0,0,Female,16,Mobile,(+84) 259691126.0,1926.0,34,Single,0,1,0,Graduate,37497600000000000,0
1286,2281,1985,34578.0,2023-04-11,1,8.0,2.0,1.0,0.0,0.0,0.0,1,1,0,2,6,0,0,0,0,0,0,Other,4,Mobile,(+84) 361383388.0,11.0,39,Relationship,3,5,1,Post_Graduate,6825600000000000,0
1287,4846,1986,32233.0,2021-08-19,26,139.0,17.0,35.0,25.0,11.0,72.0,2,6,2,2,9,1,0,0,0,0,0,Male,12,Card,(+84) 598251713.0,299.0,38,Single,1,2,1,Graduate,58665600000000000,1
1288,5822,1983,76624.0,2023-05-24,68,412.0,108.0,147.0,54.0,115.0,66.0,1,5,10,7,1,1,0,0,0,0,0,Female,23,Unknown,(+84) 333507808.0,902.0,41,Single,1,2,1,Graduate,3110400000000000,1
1289,6016,1990,69084.0,2022-11-19,43,1182.0,109.0,199.0,39.0,30.0,30.0,2,7,3,13,8,0,0,0,0,0,0,Male,25,Unknown,(+84) 074221239.0,1589.0,34,Relationship,1,3,1,Post_Graduate,19180800000000000,0
1290,7276,1990,62807.0,2021-08-31,83,527.0,30.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,0,0,0,0,Male,23,Card,(+84) 965240388.0,822.0,34,Relationship,1,3,1,Graduate,57628800000000000,0
1291,4066,1993,45203.0,2023-03-23,4,36.0,5.0,67.0,10.0,8.0,24.0,1,3,1,3,6,0,0,0,0,0,0,Male,8,Cash,(+84) 515329597.0,150.0,31,Relationship,2,4,1,Graduate,8467200000000000,0
1292,2387,1991,60839.0,2021-08-28,72,601.0,23.0,128.0,223.0,150.0,128.0,13,2,2,12,8,0,0,0,0,0,0,Male,29,Cash,(+84) 488168525.0,1253.0,33,Relationship,2,4,1,Post_Graduate,57888000000000000,0
1293,3437,1989,27190.0,2022-08-15,13,2.0,8.0,7.0,0.0,1.0,3.0,1,1,0,2,8,1,0,0,0,0,0,Male,4,Online,(+84) 844105268.0,21.0,35,Relationship,1,3,1,Under_Graduate,27475200000000000,1
1294,3585,1991,58025.0,2022-11-26,81,271.0,33.0,88.0,11.0,48.0,22.0,3,3,2,10,4,0,0,0,0,0,0,Male,18,Card,(+84) 692629228.0,473.0,33,Relationship,1,3,1,Graduate,18576000000000000,0
1295,4324,1995,7500.0,2022-05-07,7,3.0,10.0,11.0,3.0,8.0,21.0,4,3,2,2,7,0,0,0,0,0,0,Other,11,Unknown,(+84) 396830071.0,56.0,29,Relationship,1,3,1,Post_Graduate,36115200000000000,0
1296,7632,1987,8028.0,2021-09-18,62,74.0,20.0,66.0,7.0,12.0,2.0,15,0,1,0,19,0,0,0,0,0,0,Female,16,Card,(+84) 767092721.0,181.0,37,Single,0,1,0,Graduate,56073600000000000,0
1297,6910,1988,56242.0,2022-03-03,72,690.0,10.0,167.0,11.0,8.0,88.0,5,8,4,11,6,0,0,0,0,0,0,Other,28,Card,(+84) 705084191.0,974.0,36,Relationship,1,3,1,Post_Graduate,41731200000000000,0
1298,1164,1997,67472.0,2022-09-28,93,163.0,33.0,127.0,8.0,17.0,69.0,2,4,2,7,3,0,0,0,0,0,0,Female,15,Cash,(+84) 811129173.0,417.0,27,Relationship,1,3,1,Post_Graduate,23673600000000000,0
1299,1728,1982,78353.0,2022-04-16,51,753.0,124.0,476.0,39.0,153.0,34.0,1,10,2,11,8,0,0,0,0,0,0,Female,24,Online,(+84) 533131081.0,1579.0,42,Single,1,2,1,Post_Graduate,37929600000000000,0
1300,3957,1975,45903.0,2023-04-23,80,34.0,10.0,10.0,2.0,10.0,3.0,2,2,1,3,4,0,0,0,0,0,0,Other,8,Mobile,(+84) 087159687.0,69.0,49,Relationship,1,3,1,Post_Graduate,5788800000000000,0
1301,8580,1991,40737.0,2022-12-08,24,12.0,2.0,4.0,0.0,0.0,2.0,1,1,0,2,8,0,0,0,0,0,0,Other,4,Online,(+84) 656021670.0,20.0,33,Single,3,4,1,Post_Graduate,17539200000000000,0
1302,7122,1992,78497.0,2022-12-01,44,208.0,28.0,447.0,75.0,0.0,223.0,1,5,7,12,2,0,0,0,1,0,0,Male,25,Mobile,(+84) 030162932.0,981.0,32,Relationship,0,2,0,Post_Graduate,18144000000000000,1
1303,8862,1994,48432.0,2021-10-18,3,323.0,5.0,50.0,4.0,3.0,42.0,5,7,1,6,8,0,0,0,0,0,0,Female,19,Online,(+84) 354131717.0,427.0,30,Single,1,2,1,Post_Graduate,53481600000000000,0
1304,3986,1992,22775.0,2022-06-19,40,6.0,3.0,8.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,Male,4,Card,(+84) 906755469.0,18.0,32,Relationship,1,3,1,Graduate,32400000000000000,0
1305,1656,1987,42997.0,2022-12-07,91,5.0,2.0,5.0,0.0,1.0,5.0,1,1,0,2,7,0,0,0,0,0,0,Female,4,Unknown,(+84) 843811491.0,18.0,37,Single,2,3,1,Post_Graduate,17625600000000000,0
1306,1888,1988,25008.0,2023-02-02,72,3.0,10.0,8.0,6.0,1.0,9.0,2,1,0,3,8,0,0,0,0,0,0,Other,6,Mobile,(+84) 630015824.0,37.0,36,Single,1,2,1,Graduate,12700800000000000,0
1307,7029,1983,41124.0,2021-10-31,41,282.0,9.0,84.0,15.0,0.0,119.0,7,7,3,4,8,0,0,0,0,0,0,Male,21,Cash,(+84) 794115318.0,509.0,41,Relationship,1,3,1,Graduate,52358400000000000,0
1308,1533,1984,61180.0,2023-04-23,70,404.0,26.0,29.0,6.0,24.0,218.0,2,5,5,6,3,1,1,0,0,0,0,Male,18,Online,(+84) 107937763.0,707.0,40,Relationship,1,3,1,Graduate,5788800000000000,2
1309,6571,1990,27159.0,2023-03-29,33,18.0,2.0,3.0,0.0,0.0,1.0,2,1,0,3,6,0,0,0,0,0,0,Other,6,Unknown,(+84) 158611408.0,24.0,34,Relationship,2,4,1,Post_Graduate,7948800000000000,0
1310,4478,1992,41437.0,2021-09-22,5,30.0,2.0,2.0,0.0,0.0,1.0,1,1,0,3,7,0,0,0,0,0,0,Male,5,Unknown,(+84) 455894653.0,35.0,32,Single,2,3,1,Post_Graduate,55728000000000000,0
1311,6129,1985,32144.0,2023-03-23,76,42.0,2.0,10.0,0.0,0.0,3.0,4,2,1,3,7,0,0,0,0,0,0,Other,10,Mobile,(+84) 519006284.0,57.0,39,Relationship,2,4,1,Graduate,8467200000000000,0
1312,1231,1993,80144.0,2022-09-30,47,241.0,134.0,445.0,250.0,192.0,108.0,1,3,7,8,1,0,0,0,0,0,0,Other,19,Unknown,(+84) 747828232.0,1370.0,31,Relationship,0,2,0,Graduate,23500800000000000,0
1313,8888,1980,51529.0,2022-09-07,14,401.0,6.0,35.0,6.0,0.0,22.0,2,9,1,5,8,0,0,0,0,0,0,Male,17,Unknown,(+84) 983621426.0,470.0,44,Single,1,2,1,Post_Graduate,25488000000000000,0
1314,1097,1983,36807.0,2021-12-20,88,5.0,4.0,5.0,0.0,0.0,5.0,1,1,0,2,6,0,0,0,0,0,0,Male,4,Cash,(+84) 163565607.0,19.0,41,Relationship,2,4,1,Graduate,48038400000000000,0
1315,3863,1994,53187.0,2022-10-26,66,212.0,4.0,30.0,7.0,7.0,10.0,2,4,1,6,5,0,0,0,0,0,0,Male,13,Online,(+84) 705335760.0,270.0,30,Relationship,1,3,1,Graduate,21254400000000000,0
1316,5796,1996,54072.0,2022-07-27,71,36.0,2.0,4.0,0.0,0.0,0.0,1,2,0,2,8,0,0,0,0,0,0,Other,5,Cash,(+84) 932047793.0,42.0,28,Relationship,2,4,1,Post_Graduate,29116800000000000,0
1317,1568,1987,82584.0,2022-06-04,26,1077.0,70.0,103.0,29.0,91.0,68.0,1,3,4,8,1,0,0,0,0,0,0,Male,16,Unknown,(+84) 214515956.0,1438.0,37,Relationship,0,2,0,Post_Graduate,33696000000000000,0
1318,5411,1989,102692.0,2022-04-05,5,169.0,150.0,444.0,32.0,172.0,148.0,1,6,9,13,2,0,0,1,1,1,0,Female,29,Mobile,(+84) 565985180.0,1115.0,35,Single,0,1,0,Graduate,38880000000000000,3
1319,2602,1985,34704.0,2022-04-27,65,30.0,2.0,5.0,0.0,1.0,5.0,1,1,0,3,5,0,0,0,0,0,0,Female,5,Card,(+84) 286867113.0,43.0,39,Single,1,2,1,Graduate,36979200000000000,0
1320,9651,1984,17148.0,2023-01-28,80,10.0,11.0,11.0,13.0,10.0,16.0,4,3,1,3,8,0,0,0,0,0,0,Other,11,Cash,(+84) 125051474.0,71.0,40,Relationship,1,3,1,Graduate,13132800000000000,0
1321,4482,1986,46377.0,2023-03-01,89,38.0,2.0,46.0,4.0,3.0,0.0,1,2,1,3,4,0,0,0,0,0,0,Other,7,Unknown,(+84) 638260961.0,93.0,38,Relationship,1,3,1,Post_Graduate,10368000000000000,0
1322,6391,1991,48006.0,2023-06-09,55,24.0,2.0,11.0,3.0,2.0,2.0,1,1,0,3,6,0,0,0,0,0,0,Male,5,Card,(+84) 328052524.0,44.0,33,Relationship,2,4,1,Graduate,1728000000000000,0
1323,5596,1988,64590.0,2021-10-14,98,921.0,140.0,168.0,36.0,46.0,30.0,1,9,4,10,6,0,0,0,0,0,0,Female,24,Mobile,(+84) 065094111.0,1341.0,36,Relationship,0,2,0,Graduate,53827200000000000,0
1324,6901,1984,77622.0,2023-04-14,3,521.0,9.0,154.0,19.0,0.0,14.0,2,6,3,11,3,0,0,0,0,0,0,Male,22,Cash,(+84) 515642430.0,717.0,40,Relationship,2,4,1,Post_Graduate,6566400000000000,0
1325,6236,1989,20427.0,2023-03-24,63,6.0,2.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,Female,4,Unknown,(+84) 360040002.0,13.0,35,Relationship,1,3,1,Post_Graduate,8380800000000000,0
1326,2071,1993,58275.0,2022-06-02,48,190.0,12.0,253.0,56.0,43.0,64.0,6,8,2,7,7,0,0,0,0,0,0,Male,23,Mobile,(+84) 245752149.0,618.0,31,Single,2,3,1,Graduate,33868800000000000,0
1327,8642,1989,68695.0,2023-06-25,3,459.0,83.0,356.0,106.0,50.0,40.0,1,4,4,7,2,0,0,0,0,0,0,Male,16,Cash,(+84) 202553931.0,1094.0,35,Relationship,0,2,0,Graduate,345600000000000,0
1328,3748,1985,57959.0,2022-05-02,71,431.0,18.0,322.0,43.0,24.0,33.0,5,4,7,11,3,0,0,0,0,0,0,Male,27,Online,(+84) 763229977.0,871.0,39,Single,1,2,1,Graduate,36547200000000000,0
1329,6406,1995,45989.0,2021-10-22,97,139.0,35.0,87.0,28.0,24.0,12.0,4,3,2,7,3,0,0,0,0,0,0,Female,16,Card,(+84) 357203741.0,325.0,29,Single,1,2,1,Graduate,53136000000000000,0
1330,8762,1991,9255.0,2022-12-20,91,10.0,2.0,7.0,2.0,0.0,4.0,1,1,1,2,8,0,0,0,0,0,0,Female,5,Cash,(+84) 743439081.0,25.0,33,Single,1,2,1,Graduate,16502400000000000,0
1331,8497,1986,42710.0,2021-11-28,38,253.0,5.0,42.0,4.0,3.0,102.0,2,4,5,3,6,0,0,0,0,0,0,Female,14,Card,(+84) 294369359.0,409.0,38,Single,1,2,1,Post_Graduate,49939200000000000,0
1332,5626,1987,37150.0,2021-09-11,80,168.0,39.0,64.0,49.0,34.0,116.0,8,4,3,6,7,0,0,0,0,0,0,Female,21,Unknown,(+84) 692580131.0,470.0,37,Relationship,1,3,1,Graduate,56678400000000000,0
1333,9731,1990,23529.0,2022-01-07,67,10.0,9.0,13.0,3.0,2.0,20.0,1,1,1,2,6,0,0,0,0,0,0,Other,5,Online,(+84) 455894690.0,57.0,34,Single,1,2,1,Under_Graduate,46483200000000000,0
1334,1927,1987,63381.0,2021-10-05,78,572.0,52.0,142.0,33.0,50.0,159.0,4,4,5,13,2,0,0,0,0,0,0,Male,26,Unknown,(+84) 165718355.0,1008.0,37,Relationship,1,3,1,Graduate,54604800000000000,0
1335,7362,1993,92491.0,2022-05-01,71,980.0,46.0,935.0,29.0,25.0,22.0,1,7,5,12,3,0,0,0,1,0,0,Male,25,Online,(+84) 301925445.0,2037.0,31,Relationship,0,2,0,Post_Graduate,36633600000000000,1
1336,3184,1991,34824.0,2023-03-26,65,5.0,4.0,11.0,2.0,0.0,4.0,1,1,0,2,6,0,0,0,0,0,0,Other,4,Mobile,(+84) 571316999.0,26.0,33,Single,0,1,0,Graduate,8208000000000000,0
1337,5988,1986,75276.0,2021-09-27,2,611.0,107.0,125.0,137.0,42.0,21.0,1,9,4,9,5,0,0,0,0,0,0,Male,23,Card,(+84) 577867560.0,1043.0,38,Relationship,0,2,0,Graduate,55296000000000000,0
1338,7722,1994,33986.0,2022-03-14,43,17.0,4.0,18.0,2.0,1.0,5.0,1,1,0,3,7,0,0,0,0,0,0,Other,5,Unknown,(+84) 346626804.0,47.0,30,Single,1,2,1,Graduate,40780800000000000,0
1339,2861,1990,76081.0,2023-05-23,85,293.0,32.0,415.0,63.0,33.0,200.0,1,4,5,4,2,0,0,0,1,0,0,Male,14,Mobile,(+84) 539898012.0,1036.0,34,Relationship,0,2,0,Graduate,3196800000000000,1
1340,4323,1987,35790.0,2022-01-02,54,13.0,8.0,20.0,30.0,1.0,3.0,2,2,0,3,7,0,0,0,0,0,0,Other,7,Cash,(+84) 337600799.0,75.0,37,Single,1,2,1,Graduate,46915200000000000,0
1341,9507,1990,62551.0,2022-11-18,27,126.0,18.0,98.0,134.0,21.0,27.0,1,6,7,4,3,1,0,0,0,0,0,Female,18,Card,(+84) 712998244.0,424.0,34,Single,0,1,0,Graduate,19267200000000000,1
1342,9414,1990,18978.0,2021-12-11,41,3.0,10.0,1.0,4.0,7.0,15.0,1,1,0,3,8,0,0,0,0,0,0,Male,5,Unknown,(+84) 575524056.0,40.0,34,Relationship,1,3,1,Under_Graduate,48816000000000000,0
1343,3711,1994,49118.0,2021-08-18,90,621.0,56.0,239.0,99.0,98.0,119.0,2,9,7,10,7,0,0,1,0,1,0,Female,28,Cash,(+84) 438905369.0,1232.0,30,Single,0,1,0,Post_Graduate,58752000000000000,2
1344,9581,1993,76234.0,2023-02-06,21,520.0,52.0,167.0,130.0,0.0,41.0,1,8,3,11,3,0,0,0,0,0,0,Other,23,Online,(+84) 758834357.0,910.0,31,Relationship,1,3,1,Post_Graduate,12355200000000000,0
1345,8263,1977,64474.0,2022-10-22,59,382.0,37.0,172.0,56.0,86.0,93.0,2,8,2,10,5,0,0,0,0,0,0,Other,22,Cash,(+84) 996115486.0,826.0,47,Relationship,1,3,1,Graduate,21600000000000000,0
1346,2788,1983,45684.0,2022-12-02,37,6.0,3.0,5.0,10.0,0.0,7.0,1,1,0,2,7,0,0,0,0,0,0,Female,4,Mobile,(+84) 888584573.0,31.0,41,Single,1,2,1,Graduate,18057600000000000,0
1347,4638,1992,32952.0,2022-12-01,36,39.0,2.0,12.0,3.0,1.0,1.0,1,2,0,3,7,0,0,0,0,0,0,Other,6,Cash,(+84) 851789217.0,58.0,32,Single,1,2,1,Graduate,18144000000000000,0
1348,8475,1992,61671.0,2023-06-03,23,642.0,9.0,56.0,0.0,0.0,28.0,8,10,4,6,8,0,0,0,1,0,0,Female,28,Cash,(+84) 352398362.0,735.0,32,Single,1,2,1,Graduate,2246400000000000,1
1349,9493,1982,92910.0,2023-04-24,42,552.0,139.0,792.0,179.0,103.0,33.0,1,6,7,13,1,0,0,0,1,0,0,Female,27,Mobile,(+84) 253239093.0,1798.0,42,Relationship,0,2,0,Graduate,5702400000000000,1
1350,4216,1987,71796.0,2022-10-24,54,355.0,23.0,311.0,167.0,75.0,32.0,1,9,3,4,4,0,0,0,0,0,0,Female,17,Mobile,(+84) 173917122.0,963.0,37,Relationship,0,2,0,Graduate,21427200000000000,0
1351,7449,1999,58692.0,2023-04-06,21,302.0,13.0,61.0,4.0,7.0,11.0,1,8,2,4,7,0,0,0,0,0,0,Female,15,Card,(+84) 203699447.0,398.0,25,Relationship,1,3,1,Graduate,7257600000000000,0
1352,8208,1990,47111.0,2021-09-08,35,596.0,73.0,153.0,120.0,112.0,41.0,6,3,2,10,9,0,0,0,0,0,0,Other,21,Cash,(+84) 961386441.0,1095.0,34,Single,1,2,1,Post_Graduate,56937600000000000,0
1353,9308,1987,83917.0,2022-04-18,12,515.0,24.0,732.0,42.0,198.0,79.0,1,6,7,7,3,0,0,0,0,0,0,Male,21,Online,(+84) 531083333.0,1590.0,37,Single,0,1,0,Graduate,37756800000000000,0
1354,7035,1989,39062.0,2023-03-25,28,24.0,2.0,9.0,0.0,0.0,12.0,1,1,0,3,4,1,0,0,0,0,0,Female,5,Mobile,(+84) 386354100.0,47.0,35,Single,1,2,1,Graduate,8294400000000000,1
1355,1039,1987,75433.0,2023-04-05,28,801.0,2.0,297.0,0.0,34.0,57.0,2,2,5,10,6,0,0,0,1,0,0,Other,19,Unknown,(+84) 612090080.0,1191.0,37,Relationship,1,3,1,Graduate,7344000000000000,1
1356,7901,1988,60199.0,2022-09-12,49,9.0,3.0,7.0,2.0,0.0,0.0,1,0,0,3,4,0,0,0,0,0,0,Other,4,Mobile,(+84) 383659001.0,21.0,36,Single,3,4,1,Graduate,25056000000000000,0
1357,9387,1985,29315.0,2023-04-06,55,14.0,4.0,14.0,8.0,7.0,4.0,4,2,0,4,6,0,0,0,0,0,0,Other,10,Cash,(+84) 044502054.0,51.0,39,Relationship,2,4,1,Graduate,7257600000000000,0
1358,8327,1986,70287.0,2022-04-02,30,296.0,37.0,482.0,121.0,120.0,40.0,1,5,5,10,3,0,0,0,0,0,0,Male,21,Cash,(+84) 921458643.0,1096.0,38,Single,0,1,0,Graduate,39139200000000000,0
1359,4966,1983,36145.0,2022-06-16,13,57.0,6.0,76.0,17.0,1.0,18.0,4,4,1,3,9,1,0,0,0,0,0,Other,12,Mobile,(+84) 990188824.0,175.0,41,Relationship,1,3,1,Post_Graduate,32659200000000000,1
1360,9727,1987,75012.0,2023-01-25,41,295.0,144.0,218.0,164.0,58.0,151.0,1,3,8,11,1,0,0,0,0,0,0,Female,23,Card,(+84) 608657335.0,1030.0,37,Single,0,1,0,Post_Graduate,13392000000000000,0
1361,7459,1985,52190.0,2023-05-08,39,43.0,2.0,17.0,0.0,0.0,18.0,3,2,1,3,5,1,0,0,0,0,0,Other,9,Cash,(+84) 032427398.0,80.0,39,Relationship,2,4,1,Post_Graduate,4492800000000000,1
1362,2487,1984,40760.0,2022-08-30,64,71.0,2.0,17.0,0.0,0.0,6.0,2,2,1,3,6,0,0,0,0,0,0,Female,8,Unknown,(+84) 908835998.0,96.0,40,Single,1,2,1,Post_Graduate,26179200000000000,0
1363,2489,1987,41883.0,2022-03-19,13,33.0,36.0,41.0,73.0,16.0,116.0,3,4,2,3,7,0,0,0,0,0,0,Male,12,Unknown,(+84) 459520340.0,315.0,37,Relationship,1,3,1,Graduate,40348800000000000,0
1364,5790,1982,45921.0,2023-03-10,23,103.0,11.0,49.0,24.0,3.0,12.0,1,2,1,6,4,0,0,0,0,0,0,Other,10,Online,(+84) 669643243.0,202.0,42,Relationship,0,2,0,Post_Graduate,9590400000000000,0
1365,1553,1978,37401.0,2023-05-06,14,20.0,5.0,19.0,3.0,1.0,3.0,2,2,0,3,7,0,0,0,0,0,0,Male,7,Card,(+84) 973813992.0,51.0,46,Relationship,1,3,1,Post_Graduate,4665600000000000,0
1366,1823,1982,71367.0,2022-08-23,24,228.0,25.0,389.0,42.0,21.0,75.0,1,4,5,7,2,0,0,0,0,0,0,Other,17,Cash,(+84) 203576926.0,780.0,42,Relationship,0,2,0,Graduate,26784000000000000,0
1367,8032,1987,67381.0,2022-01-15,67,816.0,10.0,53.0,11.0,0.0,70.0,4,2,2,9,7,0,0,0,0,0,0,Other,17,Unknown,(+84) 289464163.0,960.0,37,Relationship,1,3,1,Post_Graduate,45792000000000000,0
1368,9710,1980,74290.0,2022-08-12,70,1122.0,2.0,72.0,0.0,12.0,12.0,4,10,8,10,6,0,0,0,1,0,0,Female,32,Unknown,(+84) 906246031.0,1220.0,44,Single,1,2,1,Post_Graduate,27734400000000000,1
1369,4804,1983,27803.0,2021-08-26,40,9.0,28.0,46.0,38.0,9.0,49.0,2,3,0,4,8,0,0,0,0,0,0,Other,9,Online,(+84) 447769376.0,179.0,41,Relationship,1,3,1,Graduate,58060800000000000,0
1370,1173,1988,36802.0,2023-06-16,23,17.0,3.0,2.0,0.0,0.0,1.0,1,1,0,3,5,0,0,0,0,0,0,Male,5,Card,(+84) 119148332.0,23.0,36,Single,1,2,1,Post_Graduate,1123200000000000,0
1371,9123,1986,48432.0,2021-10-18,3,323.0,5.0,50.0,4.0,3.0,42.0,5,7,1,6,8,0,0,0,0,0,0,Female,19,Card,(+84) 416113776.0,427.0,38,Single,1,2,1,Post_Graduate,53481600000000000,0
1372,8739,1989,72117.0,2022-08-20,34,708.0,22.0,171.0,65.0,60.0,50.0,1,9,7,9,5,0,0,0,0,0,0,Other,26,Card,(+84) 097967728.0,1076.0,35,Relationship,1,3,1,Graduate,27043200000000000,0
1373,3646,1992,52413.0,2021-11-03,67,186.0,10.0,133.0,56.0,56.0,12.0,2,7,1,7,7,0,0,0,0,0,0,Male,17,Mobile,(+84) 563965470.0,453.0,32,Single,1,2,1,Graduate,52099200000000000,0
